period,formal_column,group,typical_within_std,mean_return
2024-10,dm11_recent_buy,5,0.011699809700191771,8.60805461019289e-05
2024-10,dm11_recent_buy,6,0.011504563749198391,0.0002666069388939576
2024-10,dm11_recent_buy,7,0.011134779516353058,7.35198816407787e-05
2024-10,dm11_recent_buy,8,0.009933860385060077,-5.4892438401663146e-05
2024-10,dm11_recent_buy,9,0.009899614381508163,-6.0331352303068204e-05
2024-10,dm11_recent_buy,10,0.00978642236014492,-0.0003799692828433678
2024-10,dm11_recent_sell,1,0.013760654409784304,0.002066275617532277
2024-10,dm11_recent_sell,2,0.013928506462092653,0.0009324725410676064
2024-10,dm11_recent_sell,3,0.011680448363100138,1.437590079317666e-05
2024-10,dm11_recent_sell,4,0.012403342774742162,0.0005847011836986057
2024-10,dm11_recent_sell,5,0.011647801807311597,3.870994358426475e-05
2024-10,dm11_recent_sell,6,0.01255638051452441,0.00017137336027235676
2024-10,dm11_recent_sell,7,0.011009700893985645,-0.00033719329112252995
2024-10,dm11_recent_sell,8,0.010723307002560856,-0.00025647471328327107
2024-10,dm11_recent_sell,9,0.009928313914508567,-0.0003169394640228781
2024-10,dm11_recent_sell,10,0.0096894837371998,-0.00010846788937870442
2024-10,dm12_persistent_buy,1,0.013198988300480453,0.001456201195896669
2024-10,dm12_persistent_buy,2,0.013208699661116208,0.0005194555891007194
2024-10,dm12_persistent_buy,3,0.013195898784696347,0.0004258110595262097
2024-10,dm12_persistent_buy,4,0.012776695981880406,0.0008616058560548226
2024-10,dm12_persistent_buy,5,0.012393775036289169,0.000549077877286029
2024-10,dm12_persistent_buy,6,0.012537695197544307,9.323552039073242e-05
2024-10,dm12_persistent_buy,7,0.00993857574842711,-0.00026017524710880073
2024-10,dm12_persistent_buy,8,0.010733335533796122,5.7726770517095477e-05
2024-10,dm12_persistent_buy,9,0.0100395303482385,-0.0003287697045592574
2024-10,dm12_persistent_buy,10,0.008989603867074333,-0.0006560277057675436
2024-10,dm12_persistent_sell,1,0.013153188143157328,0.002076548530980461
2024-10,dm12_persistent_sell,2,0.012932416024622246,0.0005651403636946805
2024-10,dm12_persistent_sell,3,0.012724394716149057,0.0005830154504064908
2024-10,dm12_persistent_sell,4,0.012060375147827757,1.1150224567984678e-05
2024-10,dm12_persistent_sell,5,0.012375035349290983,0.00025572316158565075
2024-10,dm12_persistent_sell,6,0.01222383184414219,0.0002506300239608516
2024-10,dm12_persistent_sell,7,0.01262943471700879,-9.523558537520934e-05
2024-10,dm12_persistent_sell,8,0.010189516897995292,-0.0003114383822821643
2024-10,dm12_persistent_sell,9,0.010049387133414281,-0.00022370114727868795
2024-10,dm12_persistent_sell,10,0.008780798269474277,-0.0003078356474618976
2024-11,dm01_exact_buy,1,0.01353732449298673,-0.0009049422625493469
2024-11,dm01_exact_buy,2,0.013069892587010227,-0.0004860362017903142
2024-11,dm01_exact_buy,3,0.0132648283582378,-6.796721757123812e-05
2024-11,dm01_exact_buy,4,0.011778051567791123,-0.00026112916518565045
2024-11,dm01_exact_buy,5,0.011487937068163494,-3.0229280122059686e-06
2024-11,dm01_exact_buy,6,0.011487221471169451,-0.00013344828342668117
2024-11,dm01_exact_buy,7,0.009955472464491062,-0.0003670492891451343
2024-11,dm01_exact_buy,8,0.010514492869171211,3.659126735854197e-05
2024-11,dm01_exact_buy,9,0.010620446427691329,6.880920337675895e-05
2024-11,dm01_exact_buy,10,0.010320465751575142,8.543368451911735e-05
2024-11,dm01_exact_sell,1,0.012572549609138403,-0.00016236520976643985
2024-11,dm01_exact_sell,2,0.012834354653905845,-0.00048570311641440165
2024-11,dm01_exact_sell,3,0.013334714848262048,-0.00025874944115055235
2024-11,dm01_exact_sell,4,0.01233708036174091,-0.0002386510899492127
2024-11,dm01_exact_sell,5,0.01193205079896449,-0.000429125106487284
2024-11,dm01_exact_sell,6,0.011482930456605941,-0.0001631034783848627
2024-11,dm01_exact_sell,7,0.011154061352629424,0.00011064575906171299
2024-11,dm01_exact_sell,8,0.011110159261273251,-0.00013961761217444333
2024-11,dm01_exact_sell,9,0.009988594888267097,-0.00015060753991865495
2024-11,dm01_exact_sell,10,0.009220004782068634,-0.00011450860651881672
2024-11,dm02_confirmed_buy,1,0.0135512180392339,-0.0009058149860323055
2024-11,dm02_confirmed_buy,2,0.01307706401575592,-0.0004861412665633236
2024-11,dm02_confirmed_buy,3,0.013246305630948741,-7.994290376695433e-05
2024-11,dm02_confirmed_buy,4,0.011805178379600658,-0.00026246876472915416
2024-11,dm02_confirmed_buy,5,0.011459260083258756,2.243533070478784e-06
2024-11,dm02_confirmed_buy,6,0.011488046176298847,-0.00012499666909505906
2024-11,dm02_confirmed_buy,7,0.009955297864584987,-0.00036833747136717505
2024-11,dm02_confirmed_buy,8,0.010513134539473152,4.1719890392976775e-05
2024-11,dm02_confirmed_buy,9,0.01061831683667658,6.0675477004123874e-05
2024-11,dm02_confirmed_buy,10,0.010325813962270147,8.979596499826117e-05
2024-11,dm02_confirmed_sell,1,0.012572549609138403,-0.00016236520976643985
2024-11,dm02_confirmed_sell,2,0.012834558742384946,-0.00048689111338758294
2024-11,dm02_confirmed_sell,3,0.013342096015216168,-0.0002534551305810334
2024-11,dm02_confirmed_sell,4,0.012349162265317537,-0.0002327573501480355
2024-11,dm02_confirmed_sell,5,0.011908629387877734,-0.0004390174065946554
2024-11,dm02_confirmed_sell,6,0.011496262125705132,-0.00015748974166218425
2024-11,dm02_confirmed_sell,7,0.011142857971355663,0.00010844290770612931
2024-11,dm02_confirmed_sell,8,0.011110955709000439,-0.00014351681101312891
2024-11,dm02_confirmed_sell,9,0.009972984028313986,-0.00016218933080615103
2024-11,dm02_confirmed_sell,10,0.00923666501495523,-0.00010183099907683152
2024-11,dm03_price_room_buy,1,0.009441011043539692,-0.005416880931423424
2024-11,dm03_price_room_buy,2,0.009232160998138872,-0.000948571861984961
2024-11,dm03_price_room_buy,3,0.013814735240764807,0.0003664146790692613
2024-11,dm03_price_room_buy,4,0.01213258562092487,-0.0005997044479978474
2024-11,dm03_price_room_buy,5,0.012623814945221965,-0.00015893428836637714
2024-11,dm03_price_room_buy,6,0.012255626034172743,-4.1962448255561686e-05
2024-11,dm03_price_room_buy,7,0.012738709053790608,0.00024218826944852467
2024-11,dm03_price_room_buy,8,0.012008051775484993,-0.0001068678679277892
2024-11,dm03_price_room_buy,9,0.011781166111081138,4.0947256095953125e-05
2024-11,dm03_price_room_buy,10,0.011421228771022255,0.00025520399620445114
2024-11,dm03_price_room_sell,1,0.010958349992721134,-0.0027495339218211
2024-11,dm03_price_room_sell,2,0.011884615870100552,-0.0009953534715915228
2024-11,dm03_price_room_sell,3,0.013306926891220879,-0.00026421336424710206
2024-11,dm03_price_room_sell,4,0.013261436405568266,-0.00013969577542024327
2024-11,dm03_price_room_sell,5,0.012386873159695227,-0.0004732292977348996
2024-11,dm03_price_room_sell,6,0.012216618959718628,-6.290043669120732e-05
2024-11,dm03_price_room_sell,7,0.012545428508363855,0.0003146974970741809
2024-11,dm03_price_room_sell,8,0.011840992282159558,-6.0811859867312875e-05
2024-11,dm03_price_room_sell,9,0.010872875730224484,-7.552343899267637e-05
2024-11,dm03_price_room_sell,10,0.010863521253480442,0.0001980313105947134
2024-11,dm04_price_cap_buy,1,0.014938829590109759,-0.00096350805354125
2024-11,dm04_price_cap_buy,2,0.01374027464003345,-0.0002896905973009704
2024-11,dm04_price_cap_buy,3,0.012487027307245128,-0.0001391668329990316
2024-11,dm04_price_cap_buy,4,0.012036695009466452,-0.00017122412759374705
2024-11,dm04_price_cap_buy,5,0.011022760024229349,2.7364729339681203e-05
2024-11,dm04_price_cap_buy,6,0.010646900550216018,-0.00011904946603803381
2024-11,dm04_price_cap_buy,7,0.010275163859625673,-0.00020300701322722683
2024-11,dm04_price_cap_buy,8,0.010683312052568224,-0.00012563818005010473
2024-11,dm04_price_cap_buy,9,0.009547007816150517,-0.00010575217225993867
2024-11,dm04_price_cap_buy,10,0.010309371302078608,5.715311290238678e-05
2024-11,dm04_price_cap_sell,1,0.013819980807783211,-0.00011438572981927603
2024-11,dm04_price_cap_sell,2,0.013699844479682659,-0.0001301661422859152
2024-11,dm04_price_cap_sell,3,0.013251282604069766,-0.00030139936451945113
2024-11,dm04_price_cap_sell,4,0.011789004518860422,-0.0003778296118045655
2024-11,dm04_price_cap_sell,5,0.011119102606879473,-0.0004606910120450262
2024-11,dm04_price_cap_sell,6,0.011409972832568411,-3.5611271434892997e-05
2024-11,dm04_price_cap_sell,7,0.01089019199785921,-7.151956358271708e-05
2024-11,dm04_price_cap_sell,8,0.010623123213054565,-0.00011593800907612253
2024-11,dm04_price_cap_sell,9,0.010162768528734364,-0.00013151582766060023
2024-11,dm04_price_cap_sell,10,0.008971660869310342,-0.00029316297284901854
2024-11,dm05_lot_floor_buy,1,0.013613279190710849,-0.0009329455438519847
2024-11,dm05_lot_floor_buy,2,0.012859003676628065,-0.0004507629850080745
2024-11,dm05_lot_floor_buy,3,0.013352639435709399,-0.00013464903740112856
2024-11,dm05_lot_floor_buy,4,0.011880540361066616,-0.00020083863153189834
2024-11,dm05_lot_floor_buy,5,0.01118238442098884,-5.8638308579652855e-05
2024-11,dm05_lot_floor_buy,6,0.011694918963610598,-8.4062889370741e-05
2024-11,dm05_lot_floor_buy,7,0.009928925525641312,-0.00037980583630027235
2024-11,dm05_lot_floor_buy,8,0.010697017549309067,7.729000688985801e-05
2024-11,dm05_lot_floor_buy,9,0.010489501900349462,4.4774843601125596e-05
2024-11,dm05_lot_floor_buy,10,0.010339901484173266,8.675236999439188e-05
2024-11,dm05_lot_floor_sell,1,0.012577851682430235,-0.00014530388256937715
2024-11,dm05_lot_floor_sell,2,0.01291574617567409,-0.0004775096676211363
2024-11,dm05_lot_floor_sell,3,0.01320525666536707,-0.00026707656887658667
2024-11,dm05_lot_floor_sell,4,0.012476059854904112,-0.00020879553379458558
2024-11,dm05_lot_floor_sell,5,0.011787624613483236,-0.0004580946695814586
2024-11,dm05_lot_floor_sell,6,0.011525547101042574,-0.0001451594788203918
2024-11,dm05_lot_floor_sell,7,0.011139713981249499,-1.1716997338022779e-05
2024-11,dm05_lot_floor_sell,8,0.011112098457303436,-6.456667099021031e-05
2024-11,dm05_lot_floor_sell,9,0.00999843186352329,-0.00013360308788929888
2024-11,dm05_lot_floor_sell,10,0.009245428208958038,-0.00012039380707837838
2024-11,dm06_soft_under_buy,1,0.013599043481769775,-0.0008797726544041196
2024-11,dm06_soft_under_buy,2,0.012996741454370955,-0.0004784720788879547
2024-11,dm06_soft_under_buy,3,0.012952952747536916,-0.00019178373358216377
2024-11,dm06_soft_under_buy,4,0.012071251983593042,-0.00023607712387706655
2024-11,dm06_soft_under_buy,5,0.011536768746353983,3.7229734046408874e-05
2024-11,dm06_soft_under_buy,6,0.01148268623976606,-0.00012985094427378025
2024-11,dm06_soft_under_buy,7,0.00999222958385321,-0.0003565779850203517
2024-11,dm06_soft_under_buy,8,0.010626162883000877,6.839538484984917e-05
2024-11,dm06_soft_under_buy,9,0.01049785205460254,3.681192894494422e-05
2024-11,dm06_soft_under_buy,10,0.010327800105381962,9.812921103947417e-05
2024-11,dm06_soft_under_sell,1,0.012517123667555207,-0.00016144899834505034
2024-11,dm06_soft_under_sell,2,0.012897888169526478,-0.0004631912405419033
2024-11,dm06_soft_under_sell,3,0.013325929387208824,-0.0002502025604232328
2024-11,dm06_soft_under_sell,4,0.012318107965378161,-0.0002425274714010554
2024-11,dm06_soft_under_sell,5,0.011936333397705367,-0.0004278675024371106
2024-11,dm06_soft_under_sell,6,0.011485046150553131,-0.00017398802267430794
2024-11,dm06_soft_under_sell,7,0.011168536031218701,6.232342894456325e-05
2024-11,dm06_soft_under_sell,8,0.011093005444014266,-0.00011958310130547148
2024-11,dm06_soft_under_sell,9,0.009999496189469994,-0.00014073643052763858
2024-11,dm06_soft_under_sell,10,0.009219263893347608,-0.00011416941038272159
2024-11,dm07_fresh_match_buy,1,0.014402365851418896,-0.0007672749867840455
2024-11,dm07_fresh_match_buy,2,0.015380111312077817,-0.0004346338162070514
2024-11,dm07_fresh_match_buy,3,0.013402989678213175,-4.2766492176618996e-05
2024-11,dm07_fresh_match_buy,4,0.011548246017962333,-0.00014577295480138142
2024-11,dm07_fresh_match_buy,5,0.0120037042564056,1.0468474500606673e-06
2024-11,dm07_fresh_match_buy,6,0.010591815134324804,-1.7159911508048825e-05
2024-11,dm07_fresh_match_buy,7,0.010297370413127309,-4.908468582969687e-05
2024-11,dm07_fresh_match_buy,8,0.009496952133968065,-0.00022855779335881384
2024-11,dm07_fresh_match_buy,9,0.009429086166906383,-0.00010152806146267082
2024-11,dm07_fresh_match_buy,10,0.008448191125221893,-0.00024607935103707545
2024-11,dm07_fresh_match_sell,1,0.013396352920999369,-8.608816876994705e-06
2024-11,dm07_fresh_match_sell,2,0.01567205830838863,-0.00041685674955325487
2024-11,dm07_fresh_match_sell,3,0.013024179635978348,-0.0003204612479464195
2024-11,dm07_fresh_match_sell,4,0.012542752816619214,-0.00017676979622654595
2024-11,dm07_fresh_match_sell,5,0.01180929464978951,-0.00011343179965344464
2024-11,dm07_fresh_match_sell,6,0.011470289271123387,2.3306343783753008e-05
2024-11,dm07_fresh_match_sell,7,0.010461831037091158,-0.0002001926960097424
2024-11,dm07_fresh_match_sell,8,0.009264579281426415,-0.00026715941890173827
2024-11,dm07_fresh_match_sell,9,0.008883806790395006,-0.00026262286892693123
2024-11,dm07_fresh_match_sell,10,0.008494077121427255,-0.0002930458460827867
2024-11,dm08_adaptive_repeat_buy,1,,
2024-11,dm08_adaptive_repeat_buy,2,0.009510531405179618,-0.000831049214964849
2024-11,dm08_adaptive_repeat_buy,3,0.020621035185591552,0.0030579226591530744
2024-11,dm08_adaptive_repeat_buy,4,0.018444915713903182,-0.0005556326122424822
2024-11,dm08_adaptive_repeat_buy,5,0.013162849294069273,0.00032775798256884305
2024-11,dm08_adaptive_repeat_buy,6,0.011992802369424073,9.65074065848882e-06
2024-11,dm08_adaptive_repeat_buy,7,0.011674894137094211,0.00011473936719170798
2024-11,dm08_adaptive_repeat_buy,8,0.011279764966718692,-6.596950473004017e-05
2024-11,dm08_adaptive_repeat_buy,9,0.011331665019772435,1.7212062201675933e-07
2024-11,dm08_adaptive_repeat_buy,10,0.012271545641174358,0.0003707064103362574
2024-11,dm08_adaptive_repeat_sell,1,,
2024-11,dm08_adaptive_repeat_sell,2,0.009425822242228118,0.00036671334709071263
2024-11,dm08_adaptive_repeat_sell,3,0.01462257317408202,-0.0030822454214076284
2024-11,dm08_adaptive_repeat_sell,4,0.016706138691917633,0.0013579513647672067
2024-11,dm08_adaptive_repeat_sell,5,0.015206870710525339,-9.109288827640182e-05
2024-11,dm08_adaptive_repeat_sell,6,0.013237323185329775,-0.00035612509430699206
2024-11,dm08_adaptive_repeat_sell,7,0.011757676815302301,-0.00016821390941793203
2024-11,dm08_adaptive_repeat_sell,8,0.012284353112300384,-0.000177835261991674
2024-11,dm08_adaptive_repeat_sell,9,0.011882724192765249,0.0002406075295184052
2024-11,dm08_adaptive_repeat_sell,10,0.010125737798189148,0.00018579302087914278
2024-11,dm09_two_level_buy,1,,
2024-11,dm09_two_level_buy,2,,
2024-11,dm09_two_level_buy,3,0.01017978855375999,-0.0004551255295126922
2024-11,dm09_two_level_buy,4,0.009443336366328953,-0.0005485923166430591
2024-11,dm09_two_level_buy,5,,
2024-11,dm09_two_level_buy,6,0.022130604095595138,0.0026080134760823517
2024-11,dm09_two_level_buy,7,0.016816618346017363,0.00023899598671208922
2024-11,dm09_two_level_buy,8,0.014259541411700476,0.0005326738257610755
2024-11,dm09_two_level_buy,9,0.01234754059690157,0.0003056483899063665
2024-11,dm09_two_level_buy,10,0.011486520938001149,-0.0001394136851299086
2024-11,dm09_two_level_sell,1,,
2024-11,dm09_two_level_sell,2,,
2024-11,dm09_two_level_sell,3,0.01065858668944188,-0.0017345106498359558
2024-11,dm09_two_level_sell,4,0.00944861814070582,0.00036214303739169417
2024-11,dm09_two_level_sell,5,,
2024-11,dm09_two_level_sell,6,0.01896738522339238,-0.0016902692294193838
2024-11,dm09_two_level_sell,7,0.01704851411611576,0.00026243126037354687
2024-11,dm09_two_level_sell,8,0.013945004495828956,9.877686444442315e-05
2024-11,dm09_two_level_sell,9,0.012652638706418437,0.00014396172704222743
2024-11,dm09_two_level_sell,10,0.01168263382957792,0.0003111001162697633
2024-11,dm10_excess_cancel_buy,1,,
2024-11,dm10_excess_cancel_buy,2,,
2024-11,dm10_excess_cancel_buy,3,,
2024-11,dm10_excess_cancel_buy,4,0.011396832354591276,-0.00022793304405289332
2024-11,dm10_excess_cancel_buy,5,0.01088812327516499,-0.0003762701339965558
2024-11,dm10_excess_cancel_buy,6,,
2024-11,dm10_excess_cancel_buy,7,0.023397019565259487,-0.026415455925162
2024-11,dm10_excess_cancel_buy,8,0.01761621320967549,-0.000420102240357107
2024-11,dm10_excess_cancel_buy,9,0.016235871518161936,0.0006703505631654322
2024-11,dm10_excess_cancel_buy,10,0.010352692653003481,-0.00010720860536610507
2024-11,dm10_excess_cancel_sell,1,,
2024-11,dm10_excess_cancel_sell,2,,
2024-11,dm10_excess_cancel_sell,3,,
2024-11,dm10_excess_cancel_sell,4,0.011441924806203756,0.00298177824533722
2024-11,dm10_excess_cancel_sell,5,0.011478801992500237,-0.0015237666558536758
2024-11,dm10_excess_cancel_sell,6,,
2024-11,dm10_excess_cancel_sell,7,,
2024-11,dm10_excess_cancel_sell,8,0.016909583701971532,0.002176596661858185
2024-11,dm10_excess_cancel_sell,9,0.01595702743652931,0.0004995529181999118
2024-11,dm10_excess_cancel_sell,10,0.009741849984049745,-0.00035291685614718434
2024-11,dm11_recent_buy,1,0.012840229139022543,-0.0010734035996728447
2024-11,dm11_recent_buy,2,0.012802757377145663,-0.0006483831686965976
2024-11,dm11_recent_buy,3,0.012676926067479864,-0.0002959246266846938
2024-11,dm11_recent_buy,4,0.012068994613889057,-0.00021750705995521706
2024-11,dm11_recent_buy,5,0.011665109384772717,-0.0002216157558237484
2024-11,dm11_recent_buy,6,0.010871674545899067,-0.00019936650419168604
2024-11,dm11_recent_buy,7,0.011248275621951237,0.00038805593093886636
2024-11,dm11_recent_buy,8,0.010385400686942619,-5.985489242393904e-05
2024-11,dm11_recent_buy,9,0.010886881840344698,0.00017314408659987557
2024-11,dm11_recent_buy,10,0.010912120376926706,0.00012129113151517415
2024-11,dm11_recent_sell,1,0.012040085147629331,-0.00012811142290914806
2024-11,dm11_recent_sell,2,0.012493151845319279,-0.0003445482758485682
2024-11,dm11_recent_sell,3,0.012909498691666707,-0.000200601274963171
2024-11,dm11_recent_sell,4,0.011951722345989997,-0.0002584733208593075
2024-11,dm11_recent_sell,5,0.012498233411630753,-6.503960102219067e-05
2024-11,dm11_recent_sell,6,0.011437389352896945,-0.00036136545559386097
2024-11,dm11_recent_sell,7,0.01094550467034651,-0.00031190669431876793
2024-11,dm11_recent_sell,8,0.011071436034574259,-4.28720490480606e-05
2024-11,dm11_recent_sell,9,0.010892802366119026,-0.00017867453073730234
2024-11,dm11_recent_sell,10,0.010100385414009577,-0.00014125614744627232
2024-11,dm12_persistent_buy,1,0.012023149788677471,-0.0009480943477451326
2024-11,dm12_persistent_buy,2,0.01300113347841553,-0.0006056792698356034
2024-11,dm12_persistent_buy,3,0.01282006475123147,-0.0002740602064756368
2024-11,dm12_persistent_buy,4,0.01267888288640293,-0.0001466102354946403
2024-11,dm12_persistent_buy,5,0.011651962439582475,-0.00015879809001518287
2024-11,dm12_persistent_buy,6,0.01172461457250162,3.4705609249417693e-06
2024-11,dm12_persistent_buy,7,0.01066526316194735,-0.0002160079402567347
2024-11,dm12_persistent_buy,8,0.010256942077197672,-0.0001794236863667926
2024-11,dm12_persistent_buy,9,0.01073246775216564,0.00024220238097960836
2024-11,dm12_persistent_buy,10,0.010652840556725982,0.0002496399487631488
2024-11,dm12_persistent_sell,1,0.011149000214570971,-0.00025439562649048214
2024-11,dm12_persistent_sell,2,0.012734395955927954,-0.0005729844907113471
2024-11,dm12_persistent_sell,3,0.012860199904551546,-0.00039538945061364704
2024-11,dm12_persistent_sell,4,0.012718344099615721,-0.0001922813692803453
2024-11,dm12_persistent_sell,5,0.012695252577141167,-0.00027044161319868243
2024-11,dm12_persistent_sell,6,0.011577831752240118,-0.00013602784357962026
2024-11,dm12_persistent_sell,7,0.01114562373496964,-2.6748959452697235e-05
2024-11,dm12_persistent_sell,8,0.011166379309934348,-5.464607749265591e-05
2024-11,dm12_persistent_sell,9,0.010468139828482485,-0.00019039333276044153
2024-11,dm12_persistent_sell,10,0.009482901192155096,4.5780235493155214e-05
2024-12,dm01_exact_buy,1,0.011182145455048084,-0.0006291965811093062
2024-12,dm01_exact_buy,2,0.011919475890020329,-2.3816748335894723e-05
2024-12,dm01_exact_buy,3,0.01155044839647784,1.9666009789478785e-05
2024-12,dm01_exact_buy,4,0.011358853202674065,9.496388300118301e-05
2024-12,dm01_exact_buy,5,0.010468243619501947,0.00018598420941655713
2024-12,dm01_exact_buy,6,0.010615703312330074,0.0002803301891903415
2024-12,dm01_exact_buy,7,0.01001647047271902,0.0001480514603804714
2024-12,dm01_exact_buy,8,0.009830978934368349,0.00022315017125691284
2024-12,dm01_exact_buy,9,0.009403236224449484,0.0002200396972621869
2024-12,dm01_exact_buy,10,0.009521409280107578,6.418168962372693e-05
2024-12,dm01_exact_sell,1,0.011236614325490361,0.00029133839404970295
2024-12,dm01_exact_sell,2,0.012278212708487099,0.00015742933130576822
2024-12,dm01_exact_sell,3,0.011231412296305863,-2.5285247691692727e-06
2024-12,dm01_exact_sell,4,0.011901776203209247,0.00031257253136180997
2024-12,dm01_exact_sell,5,0.011243107415768876,-9.51042687276612e-05
2024-12,dm01_exact_sell,6,0.010332659556851682,4.356833550701795e-05
2024-12,dm01_exact_sell,7,0.009969137387420038,-0.00024839851253697596
2024-12,dm01_exact_sell,8,0.00944672184011181,0.00013531097996260158
2024-12,dm01_exact_sell,9,0.008920170266614335,-0.00014783838983459575
2024-12,dm01_exact_sell,10,0.009246156110794022,0.00013869503323407433
2024-12,dm02_confirmed_buy,1,0.0111801324162949,-0.0006344086227962558
2024-12,dm02_confirmed_buy,2,0.011921378451130163,-2.694273671599208e-05
2024-12,dm02_confirmed_buy,3,0.01156005846927708,3.683992806433273e-05
2024-12,dm02_confirmed_buy,4,0.011324471063045696,9.286345135196398e-05
2024-12,dm02_confirmed_buy,5,0.010499465699365102,0.0001751477278956661
2024-12,dm02_confirmed_buy,6,0.010625879584690589,0.00027877502145069077
2024-12,dm02_confirmed_buy,7,0.009997787597113091,0.00015468309421796432
2024-12,dm02_confirmed_buy,8,0.009833789032449684,0.00022240122583508617
2024-12,dm02_confirmed_buy,9,0.009406669647610567,0.00022800142726860396
2024-12,dm02_confirmed_buy,10,0.009518623651690827,5.6558668947856346e-05
2024-12,dm02_confirmed_sell,1,0.011236614325490361,0.00029133839404970295
2024-12,dm02_confirmed_sell,2,0.012285509867877955,0.00016397360683545643
2024-12,dm02_confirmed_sell,3,0.011220654770923771,-1.4339584935425667e-05
2024-12,dm02_confirmed_sell,4,0.011904668333864183,0.0003129935998336351
2024-12,dm02_confirmed_sell,5,0.011250338612802455,-7.793900328514408e-05
2024-12,dm02_confirmed_sell,6,0.010324204905769652,3.0978579854924493e-05
2024-12,dm02_confirmed_sell,7,0.009969636150429274,-0.0002504887882607657
2024-12,dm02_confirmed_sell,8,0.009443758131630174,0.00013764911635892079
2024-12,dm02_confirmed_sell,9,0.008922612497811035,-0.00015174272357538088
2024-12,dm02_confirmed_sell,10,0.00924650742972205,0.0001426193313347684
2024-12,dm03_price_room_buy,1,0.008034151091306414,0.0022033576622021004
2024-12,dm03_price_room_buy,2,0.0087027599272804,-8.850308651565504e-05
2024-12,dm03_price_room_buy,3,0.01321963292085524,0.000598007065689301
2024-12,dm03_price_room_buy,4,0.011674519097323324,0.00011073342344861303
2024-12,dm03_price_room_buy,5,0.010703588524219664,8.585743432361675e-05
2024-12,dm03_price_room_buy,6,0.010762571528017746,3.54741995033104e-05
2024-12,dm03_price_room_buy,7,0.011422853734247836,0.000332544051389337
2024-12,dm03_price_room_buy,8,0.010604583998260482,0.00018447665762372795
2024-12,dm03_price_room_buy,9,0.011061558421053755,-1.73625260213013e-05
2024-12,dm03_price_room_buy,10,0.010968513180156255,5.750286842942795e-05
2024-12,dm03_price_room_sell,1,0.009551031458916762,-0.0006479201312182926
2024-12,dm03_price_room_sell,2,0.010315266044219196,-3.5618822781614254e-05
2024-12,dm03_price_room_sell,3,0.012506894357152668,-0.00016652999866906783
2024-12,dm03_price_room_sell,4,0.011699426159121075,-6.718091890877701e-05
2024-12,dm03_price_room_sell,5,0.010919009218951715,4.10052347607891e-05
2024-12,dm03_price_room_sell,6,0.010773616933675099,5.214420512860494e-05
2024-12,dm03_price_room_sell,7,0.010839580800025523,0.0002656978539010721
2024-12,dm03_price_room_sell,8,0.010919615302115894,0.0001671645034365585
2024-12,dm03_price_room_sell,9,0.010422261233990504,-3.776235687074048e-05
2024-12,dm03_price_room_sell,10,0.010523868050882143,0.0002313493168722588
2024-12,dm04_price_cap_buy,1,0.012282278245051775,-0.0007905244735884928
2024-12,dm04_price_cap_buy,2,0.012243696777407954,-4.334695045205522e-05
2024-12,dm04_price_cap_buy,3,0.01131590694231846,9.128478136542954e-05
2024-12,dm04_price_cap_buy,4,0.011527563155535872,0.00026495520965118274
2024-12,dm04_price_cap_buy,5,0.010526436658397321,0.00021631968486602118
2024-12,dm04_price_cap_buy,6,0.009928192649120133,4.6654592902546365e-05
2024-12,dm04_price_cap_buy,7,0.009852847393428694,0.0002090264922707759
2024-12,dm04_price_cap_buy,8,0.009439789289835701,0.0002269787826833402
2024-12,dm04_price_cap_buy,9,0.009304317694197152,0.00013919028595221164
2024-12,dm04_price_cap_buy,10,0.009233601622772987,0.00022322132250184382
2024-12,dm04_price_cap_sell,1,0.012066976409406844,0.00035351233294320035
2024-12,dm04_price_cap_sell,2,0.012538789870219828,0.0002735257420012185
2024-12,dm04_price_cap_sell,3,0.012322935512129105,0.00024096941264909857
2024-12,dm04_price_cap_sell,4,0.011255439695585151,7.272700786915377e-05
2024-12,dm04_price_cap_sell,5,0.01051086147423895,0.00012891300361769125
2024-12,dm04_price_cap_sell,6,0.010037244855146139,-0.000244988648319696
2024-12,dm04_price_cap_sell,7,0.010009735412894136,-0.00011763445285958603
2024-12,dm04_price_cap_sell,8,0.009150085890285823,-9.764654448124107e-05
2024-12,dm04_price_cap_sell,9,0.008977836050480144,-8.795603829077899e-05
2024-12,dm04_price_cap_sell,10,0.008727074894710985,6.391918400760251e-05
2024-12,dm05_lot_floor_buy,1,0.011182231164905802,-0.000636173275847945
2024-12,dm05_lot_floor_buy,2,0.011943208461522367,7.91436929549038e-06
2024-12,dm05_lot_floor_buy,3,0.011480178287216414,-3.128552569454737e-05
2024-12,dm05_lot_floor_buy,4,0.011184006789952815,8.517585912852585e-05
2024-12,dm05_lot_floor_buy,5,0.0106215471297513,0.00026799207875818356
2024-12,dm05_lot_floor_buy,6,0.010683375981819551,0.0002709866646085595
2024-12,dm05_lot_floor_buy,7,0.010008049820583398,0.00015969347619626512
2024-12,dm05_lot_floor_buy,8,0.009805763473993472,0.0001750952616637776
2024-12,dm05_lot_floor_buy,9,0.009603117937042225,0.00025527761533830433
2024-12,dm05_lot_floor_buy,10,0.009366106158745906,2.9633751275287392e-05
2024-12,dm05_lot_floor_sell,1,0.01111886065877056,0.0002890559553106096
2024-12,dm05_lot_floor_sell,2,0.012414677442263341,0.00017902720984602855
2024-12,dm05_lot_floor_sell,3,0.011209561239419987,-2.7731605955598774e-05
