date,label,record_id,short_alias,formal_column,aggregation,factor_count,n,pearson_ic,rank_ic,pearson_ic_rolling20,pearson_ic_cumulative,rank_ic_rolling20,rank_ic_cumulative
2024-11-22,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_buy,dm03_price_room_buy,dm03_price_room_buy,buy,2838,2837,0.059816442824116876,0.15119599545286844,0.018693348751958078,-0.6520554695722239,0.035681191360030645,-1.543646528289153
2024-11-22,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_sell,dm03_price_room_sell,dm03_price_room_sell,sell,2838,2837,0.06516802899669111,0.16090180213557073,0.020331233926185882,0.39600064517420186,0.031009336068432213,-0.7637542917687141
2024-11-22,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_buy,dm04_price_cap_buy,dm04_price_cap_buy,buy,2838,2837,0.023744607148417238,0.06994683797249444,0.0019186278983211289,-0.9560190915548527,0.013717159877478634,0.4300067699597167
2024-11-22,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_sell,dm04_price_cap_sell,dm04_price_cap_sell,sell,2838,2837,0.048923086807321665,0.1333005603974942,-0.0018743077823514353,-4.930200999974246,0.009169003651294604,-3.386664915402117
2024-11-22,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_buy,dm05_lot_floor_buy,dm05_lot_floor_buy,buy,2838,2837,0.03663991622260756,0.09265844040156915,0.007131605706719809,-0.9478180113567996,0.019595618185834985,0.10823899607262923
2024-11-22,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_sell,dm05_lot_floor_sell,dm05_lot_floor_sell,sell,2838,2837,0.056902640378958334,0.14001588139638602,0.00534387366107551,-3.882831761457504,0.015317106610734738,-2.769711192558536
2024-11-22,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_buy,dm06_soft_under_buy,dm06_soft_under_buy,buy,2838,2837,0.037925240033328915,0.09341497922505505,0.007014623210223283,-0.9857163050743122,0.019369249400080786,0.08102614020537043
2024-11-22,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_sell,dm06_soft_under_sell,dm06_soft_under_sell,sell,2838,2837,0.0574372001699348,0.14119368605322002,0.005332159474784552,-3.902755828990952,0.015382390914237636,-2.7947866020314636
2024-11-22,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_buy,dm07_fresh_match_buy,dm07_fresh_match_buy,buy,2838,2837,0.009383215052026033,0.059582238877683706,-0.005627391949449415,-2.40070207762651,0.013099148951359555,-0.1886692259086433
2024-11-22,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_sell,dm07_fresh_match_sell,dm07_fresh_match_sell,sell,2838,2837,0.010328202695952526,0.08952246148136732,-0.0077019641976247884,-4.665040076643306,0.010059550513632349,-2.1762195503039665
2024-11-22,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,buy,2838,2837,0.04799853755119044,0.10811949689310037,0.01608215879566716,-0.1797488185267209,0.024764822964265694,-0.8301618776423706
2024-11-22,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,sell,2838,2837,0.07077608053903972,0.14773126557462782,0.016035006845573102,-1.7757994614185078,0.026327873575411248,-2.2998212396737157
2024-11-22,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_buy,dm09_two_level_buy,dm09_two_level_buy,buy,2838,2837,0.05339202324699651,0.12700766675614442,0.016756246503526827,-0.5098494125297008,0.02706110486172391,-1.975935581881052
2024-11-22,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_sell,dm09_two_level_sell,dm09_two_level_sell,sell,2838,2837,0.07232073435833829,0.15724449690167214,0.017407505332625677,0.36307636758886175,0.027286953279670616,-0.6014610851275719
2024-11-22,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_buy,dm10_excess_cancel_buy,dm10_excess_cancel_buy,buy,2838,2837,-0.005871007730336211,0.059087166420641456,-0.0012260012699670641,-0.34775996412074645,0.008614632944032672,-0.3815799511190753
2024-11-22,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_sell,dm10_excess_cancel_sell,dm10_excess_cancel_sell,sell,2838,2837,0.028521723789970317,0.1098529295423017,0.0006935718152281401,-2.176365813317501,0.013590449074046811,-2.282867247611261
2024-11-22,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_buy,dm11_recent_buy,dm11_recent_buy,buy,2838,2837,0.06737188335712309,0.14417036335848654,0.014350483006151594,1.4730816724754818,0.028271840048440067,1.7477593060749688
2024-11-22,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_sell,dm11_recent_sell,dm11_recent_sell,sell,2838,2837,0.053558274515352555,0.11663682368618357,0.0024763017407419693,-4.348765577843913,0.006215425599611182,-4.732123967041053
2024-11-22,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_buy,dm12_persistent_buy,dm12_persistent_buy,buy,2838,2837,0.06886886666113223,0.1312636570585197,0.013797625679844,-0.607350749234034,0.02544181280520732,-0.14793605228964296
2024-11-22,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_sell,dm12_persistent_sell,dm12_persistent_sell,sell,2838,2837,0.07592935324708089,0.1639824481592543,0.010967578225370294,-3.5898099391678704,0.020093708305462605,-3.2191253958558397
2024-11-25,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_buy,dm01_exact_buy,dm01_exact_buy,buy,2838,2835,0.011136506378800832,0.007254576824626587,0.01254940000946909,-1.0089496819414163,0.026690747720565754,0.051165951174501956
2024-11-25,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_sell,dm01_exact_sell,dm01_exact_sell,sell,2838,2835,-0.05444057027352991,-0.08038738165372011,0.008024404036922882,-3.958291553890379,0.019641655234970985,-2.8709704599147052
2024-11-25,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_buy,dm02_confirmed_buy,dm02_confirmed_buy,buy,2838,2835,0.011257262361651652,0.007397882167022239,0.012502637826032382,-1.0120576580525962,0.026654025551602994,0.04991165279630484
2024-11-25,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_sell,dm02_confirmed_sell,dm02_confirmed_sell,sell,2838,2835,-0.054532247723227296,-0.08039110849150038,0.007954520910460847,-3.959601324661058,0.01963788799563232,-2.869346556128541
2024-11-25,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_buy,dm03_price_room_buy,dm03_price_room_buy,buy,2838,2835,-0.032461812210050706,-0.08272757399812732,0.02142966721010475,-0.6845172817822747,0.03890161081977752,-1.6263741022872802
2024-11-25,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_sell,dm03_price_room_sell,dm03_price_room_sell,sell,2838,2835,-0.0366836497694563,-0.08834492738742088,0.022475486975655996,0.3593169954047456,0.0340147914578748,-0.852099219156135
2024-11-25,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_buy,dm04_price_cap_buy,dm04_price_cap_buy,buy,2838,2835,0.024153850226935093,0.02705817377979544,0.007786028025625077,-0.9318652413279176,0.021237224591788523,0.4570649437395122
2024-11-25,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_sell,dm04_price_cap_sell,dm04_price_cap_sell,sell,2838,2835,-0.055831457764446944,-0.0802661380982303,0.0005570326077961572,-4.986032457738693,0.013134468607199135,-3.466931053500347
2024-11-25,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_buy,dm05_lot_floor_buy,dm05_lot_floor_buy,buy,2838,2835,0.011476295954984289,0.008969768488076521,0.012720163219422195,-0.9363417154018152,0.027054521006531784,0.11720876456070575
2024-11-25,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_sell,dm05_lot_floor_sell,dm05_lot_floor_sell,sell,2838,2835,-0.05393808961383656,-0.07901651208184071,0.008015609194859889,-3.9367698510713405,0.019599860663532226,-2.8487277046403765
2024-11-25,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_buy,dm06_soft_under_buy,dm06_soft_under_buy,buy,2838,2835,0.011321355178201766,0.007625917900050831,0.012675454261820637,-0.9743949498961104,0.026812341261743405,0.08865205810542126
2024-11-25,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_sell,dm06_soft_under_sell,dm06_soft_under_sell,sell,2838,2835,-0.05431220080384358,-0.08019925424930577,0.008016910099439886,-3.9570680297947955,0.01961452170848932,-2.874985856280769
2024-11-25,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_buy,dm07_fresh_match_buy,dm07_fresh_match_buy,buy,2838,2835,0.08017857341984663,0.09137458480530611,0.00037872601621920314,-2.3205235042066636,0.020364936707018097,-0.09729464110333719
2024-11-25,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_sell,dm07_fresh_match_sell,dm07_fresh_match_sell,sell,2838,2835,0.015597218513286461,-0.0005294853100918321,-0.0027578723081436293,-4.64944285813002,0.016349622255530435,-2.1767490356140584
2024-11-25,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,buy,2838,2835,-0.035750939666587794,-0.09427362934170594,0.019051994595958112,-0.2154997581933087,0.026574995829803216,-0.9244355069840765
2024-11-25,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,sell,2838,2835,-0.08786023238617453,-0.16593732991405014,0.01495090427509751,-1.8636596938046823,0.023813017540598582,-2.4657585695877655
2024-11-25,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_buy,dm09_two_level_buy,dm09_two_level_buy,buy,2838,2835,-0.06166121337951649,-0.14500663858309598,0.016948004798942005,-0.5715106259092173,0.026130398266316947,-2.120942220464148
2024-11-25,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_sell,dm09_two_level_sell,dm09_two_level_sell,sell,2838,2835,-0.0589137112820009,-0.16065379512132072,0.01854272246706202,0.30416265630686085,0.02624894537850885,-0.7621148802488926
2024-11-25,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_buy,dm10_excess_cancel_buy,dm10_excess_cancel_buy,buy,2838,2835,0.0049837078023078065,-0.06735938564051322,0.0011115182620688026,-0.3427762563184386,0.008244252853704847,-0.44893933675958847
2024-11-25,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_sell,dm10_excess_cancel_sell,dm10_excess_cancel_sell,sell,2838,2835,-0.007936078519164957,-0.10443627272779916,0.002403379545162892,-2.184301891836666,0.012673157219703173,-2.38730352033906
2024-11-25,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_buy,dm11_recent_buy,dm11_recent_buy,buy,2838,2835,0.007796627715610098,-0.0033985299390939367,0.019072274119362482,1.480878300191092,0.03392286765998641,1.7443607761358748
2024-11-25,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_sell,dm11_recent_sell,dm11_recent_sell,sell,2838,2835,-0.0772267723475745,-0.1093384926804294,0.003730144909003523,-4.425992350191487,0.009015870513605643,-4.841462459721482
2024-11-25,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_buy,dm12_persistent_buy,dm12_persistent_buy,buy,2838,2835,-0.005411001724957539,-0.022254874478516703,0.01894874683661994,-0.6127617509589914,0.03223028202625539,-0.17019092676815967
2024-11-25,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_sell,dm12_persistent_sell,dm12_persistent_sell,sell,2838,2835,-0.07401670638492026,-0.11161720466549023,0.012860913272791239,-3.6638266455527906,0.023379205106493488,-3.33074260052133
2024-11-26,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_buy,dm01_exact_buy,dm01_exact_buy,buy,2838,2832,-0.0252271886937237,-0.020231225326177146,0.015940590904778,-1.03417687063514,0.032177317228743736,0.03093472584832481
2024-11-26,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_sell,dm01_exact_sell,dm01_exact_sell,sell,2838,2832,-0.023762533613351667,-0.03393086951468643,0.011111673399483915,-3.9820540875037307,0.024147460863345356,-2.9049013294293915
2024-11-26,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_buy,dm02_confirmed_buy,dm02_confirmed_buy,buy,2838,2832,-0.02518044393511048,-0.02015095892000672,0.015897957636213506,-1.0372381019877068,0.032152211783362056,0.029760693876298122
2024-11-26,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_sell,dm02_confirmed_sell,dm02_confirmed_sell,sell,2838,2832,-0.023593509749973055,-0.03370763573907935,0.011049912918185096,-3.9831948344110315,0.024153294586679593,-2.9030541918676205
2024-11-26,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_buy,dm03_price_room_buy,dm03_price_room_buy,buy,2838,2832,-0.019279590367512308,-0.021079582376584007,0.021531627100661407,-0.7037968721497869,0.04136576720675285,-1.6474536846638643
2024-11-26,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_sell,dm03_price_room_sell,dm03_price_room_sell,sell,2838,2832,-0.025609554828986473,-0.03928486998847645,0.021897475976478092,0.33370744057575913,0.035481593230396076,-0.8913840891446114
2024-11-26,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_buy,dm04_price_cap_buy,dm04_price_cap_buy,buy,2838,2832,-0.024132820902086728,-0.014946372083216006,0.01198865911078404,-0.9559980622300043,0.027444075768095315,0.44211857165629614
2024-11-26,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_sell,dm04_price_cap_sell,dm04_price_cap_sell,sell,2838,2832,-0.021389210774287737,-0.02767269952736174,0.0047366189604241314,-5.007421668512981,0.018306226538952714,-3.4946037530277088
2024-11-26,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_buy,dm05_lot_floor_buy,dm05_lot_floor_buy,buy,2838,2832,-0.025797265123936923,-0.020852084768376564,0.016108668188344326,-0.9621389805257522,0.03252773533464172,0.09635667979232918
2024-11-26,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_sell,dm05_lot_floor_sell,dm05_lot_floor_sell,sell,2838,2832,-0.02450659564044475,-0.03495521670577143,0.011105132945567588,-3.961276446711785,0.024068122924342066,-2.8836829213461477
2024-11-26,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_buy,dm06_soft_under_buy,dm06_soft_under_buy,buy,2838,2832,-0.02521440581287396,-0.02028360816953834,0.016073843305918233,-0.9996093557089843,0.03229441791577766,0.06836844993588292
2024-11-26,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_sell,dm06_soft_under_sell,dm06_soft_under_sell,sell,2838,2832,-0.02345738702736057,-0.03377086740061679,0.01112095863036142,-3.980525416822156,0.024123050159121664,-2.9087567236813863
2024-11-26,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_buy,dm07_fresh_match_buy,dm07_fresh_match_buy,buy,2838,2832,-0.012264016639666484,0.01732135760127274,0.005217099214237521,-2.33278752084633,0.026650680192539168,-0.07997328350206445
2024-11-26,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_sell,dm07_fresh_match_sell,dm07_fresh_match_sell,sell,2838,2832,-0.031149767613721492,-0.03016216884305401,-0.0001832192327714836,-4.680592625743741,0.01876024684005629,-2.2069112044571124
2024-11-26,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,buy,2838,2832,-0.006364316580088005,-0.0010595919049640984,0.021101737170216895,-0.2218640747733967,0.029969143340506266,-0.9254950988890406
2024-11-26,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,sell,2838,2832,0.016337137922548747,0.017035439144137285,0.01788808360296712,-1.8473225558821336,0.02675655888363799,-2.4487231304436285
2024-11-26,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_buy,dm09_two_level_buy,dm09_two_level_buy,buy,2838,2832,-0.02529013333906039,-0.03489096858309497,0.016817909400381737,-0.5968007592482777,0.02633093201506096,-2.155833189047243
2024-11-26,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_sell,dm09_two_level_sell,dm09_two_level_sell,sell,2838,2832,-0.022537544362577128,-0.01873307246132587,0.018943831505697114,0.28162511194428375,0.028309290552507964,-0.7808479527102186
2024-11-26,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_buy,dm10_excess_cancel_buy,dm10_excess_cancel_buy,buy,2838,2832,0.013010563109389488,0.0049873553925252456,0.0025745584085395115,-0.32976569320904914,0.006984182642514459,-0.4439519813670632
2024-11-26,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_sell,dm10_excess_cancel_sell,dm10_excess_cancel_sell,sell,2838,2832,-0.019658246963980944,-0.023265599431502807,0.0018606916254170491,-2.203960138800647,0.009991415366484782,-2.410569119770563
2024-11-26,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_buy,dm11_recent_buy,dm11_recent_buy,buy,2838,2832,-0.04170914641437161,-0.028476316001128803,0.020661851534589604,1.4391691537767204,0.038056800527796836,1.715884460134746
2024-11-26,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_sell,dm11_recent_sell,dm11_recent_sell,sell,2838,2832,-0.01852797054085566,-0.01419033879470427,0.006203465047681962,-4.444520320732344,0.013432106147597567,-4.855652798516187
2024-11-26,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_buy,dm12_persistent_buy,dm12_persistent_buy,buy,2838,2832,-0.02268432036977588,-0.01769502988157303,0.021929965157770494,-0.6354460713287674,0.03737724838833002,-0.1878859566497327
2024-11-26,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_sell,dm12_persistent_sell,dm12_persistent_sell,sell,2838,2832,-0.014878303850465034,-0.023679132482142488,0.015474673744207055,-3.6787049494032558,0.027819711465443625,-3.3544217330034725
2024-11-27,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_buy,dm01_exact_buy,dm01_exact_buy,buy,2837,2836,-0.08222858988869625,-0.07812903404210683,0.008103151303457597,-1.1164054605238363,0.020719992657651797,-0.04719430819378202
2024-11-27,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_sell,dm01_exact_sell,dm01_exact_sell,sell,2837,2836,-0.1293988243959055,-0.13955270774137088,0.00044225696500722054,-4.111452911899637,0.009738007443030813,-3.0444540371707625
2024-11-27,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_buy,dm02_confirmed_buy,dm02_confirmed_buy,buy,2837,2836,-0.08216554246710159,-0.07794798532790574,0.00806642404858982,-1.1194036444548083,0.020704782230851402,-0.04818729145160762
2024-11-27,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_sell,dm02_confirmed_sell,dm02_confirmed_sell,sell,2837,2836,-0.12944868760378112,-0.1395834705882972,0.00036997488414812626,-4.112643522014812,0.009726640674064776,-3.0426376624559177
2024-11-27,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_buy,dm03_price_room_buy,dm03_price_room_buy,buy,2837,2836,-0.029155108035139585,-0.026762244169414116,0.015582676221283499,-0.7329519801849266,0.030737993842876777,-1.6742159288332783
2024-11-27,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_sell,dm03_price_room_sell,dm03_price_room_sell,sell,2837,2836,-0.06930463243838485,-0.07065798226450293,0.013512600079955143,0.26440280813737427,0.023318682261308586,-0.9620420714091144
2024-11-27,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_buy,dm04_price_cap_buy,dm04_price_cap_buy,buy,2837,2836,-0.09173346121448625,-0.08177023206162672,0.0046131713473883664,-1.0477315234444906,0.01690985983276412,0.36034833959466944
2024-11-27,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_sell,dm04_price_cap_sell,dm04_price_cap_sell,sell,2837,2836,-0.1349503671273065,-0.14848596100796338,-0.00538533517462377,-5.142372035640287,0.004322193761108329,-3.643089714035672
2024-11-27,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_buy,dm05_lot_floor_buy,dm05_lot_floor_buy,buy,2837,2836,-0.0823885094379503,-0.07811103571002044,0.008273703858495254,-1.0445274899637025,0.021047316818394397,0.01824564408230875
2024-11-27,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_sell,dm05_lot_floor_sell,dm05_lot_floor_sell,sell,2837,2836,-0.1298962327419589,-0.1403148534863566,0.00041224143462903625,-4.091172679453744,0.00960069579109783,-3.0239977748325044
2024-11-27,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_buy,dm06_soft_under_buy,dm06_soft_under_buy,buy,2837,2836,-0.08236368754711569,-0.07829529974409191,0.008229250295893385,-1.0819730432561,0.020829897851999905,-0.009926849808208987
2024-11-27,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_sell,dm06_soft_under_sell,dm06_soft_under_sell,sell,2837,2836,-0.1296669931061387,-0.1399847848788614,0.0004332934801340754,-4.1101924099282945,0.009679484771315928,-3.0487415085602474
2024-11-27,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_buy,dm07_fresh_match_buy,dm07_fresh_match_buy,buy,2837,2836,-0.05710008515645753,-0.03605376750396697,0.0009223559731809043,-2.3898876060027874,0.02037653108549966,-0.11602705100603142
2024-11-27,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_sell,dm07_fresh_match_sell,dm07_fresh_match_sell,sell,2837,2836,-0.14021586633065825,-0.14324803364727356,-0.009897676543117804,-4.820808492074399,0.0062735018026918495,-2.3501592381043857
2024-11-27,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,buy,2837,2836,-0.042257970143510466,0.0017990958137349777,0.015063802353261246,-0.26412204491690716,0.02306974350922508,-0.9236960030753056
2024-11-27,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,sell,2837,2836,-0.031012666247458732,0.0036642269327171384,0.012912187609107595,-1.8783352221295924,0.021283371106397154,-2.4450589035109114
2024-11-27,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_buy,dm09_two_level_buy,dm09_two_level_buy,buy,2837,2836,-0.05651146008822186,-0.012684407794420092,0.010734532132391778,-0.6533122193364995,0.0189008159345341,-2.1685175968416632
2024-11-27,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_sell,dm09_two_level_sell,dm09_two_level_sell,sell,2837,2836,-0.01112574554149071,0.04062314711630592,0.015094938808952556,0.27049936640279304,0.023668151118851722,-0.7402248055939126
2024-11-27,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_buy,dm10_excess_cancel_buy,dm10_excess_cancel_buy,buy,2837,2836,-0.00808237405357767,0.060471727672236644,0.0015015382643112107,-0.3378480672626268,0.008693155462705392,-0.3834802536948266
2024-11-27,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_sell,dm10_excess_cancel_sell,dm10_excess_cancel_sell,sell,2837,2836,-0.030415233742544946,0.0312666745916871,-0.00127249315581627,-2.234375372543192,0.006991444412775019,-2.379302445178876
2024-11-27,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_buy,dm11_recent_buy,dm11_recent_buy,buy,2837,2836,-0.055141822255008265,-0.04045449746240304,0.014738043044897628,1.3840273315217122,0.0294849011586298,1.675429962672343
2024-11-27,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_sell,dm11_recent_sell,dm11_recent_sell,sell,2837,2836,-0.1164367105876462,-0.13484857543533327,-0.003831431686001087,-4.560957031319989,-0.0006609231263111776,-4.99050137395152
2024-11-27,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_buy,dm12_persistent_buy,dm12_persistent_buy,buy,2837,2836,-0.060343404466444796,-0.04719569922766942,0.014977166785236185,-0.6957894757952121,0.027369153122170774,-0.2350816558774021
2024-11-27,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_sell,dm12_persistent_sell,dm12_persistent_sell,sell,2837,2836,-0.1163582365386157,-0.1258090301807785,0.004997812402408565,-3.7950631859418715,0.013498034870043201,-3.480230763184251
2024-11-28,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_buy,dm01_exact_buy,dm01_exact_buy,buy,2837,2834,-0.057833998239528686,-0.08567594875625552,0.008775407592060478,-1.1742394587633649,0.02097545845254205,-0.13287025695003754
2024-11-28,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_sell,dm01_exact_sell,dm01_exact_sell,sell,2837,2834,-0.08478984087598827,-0.14055485271815105,0.00020539834773806442,-4.196242752775625,0.00753305393677379,-3.1850088898889135
2024-11-28,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_buy,dm02_confirmed_buy,dm02_confirmed_buy,buy,2837,2834,-0.05776052666658874,-0.08557686748115836,0.008747499873882587,-1.1771641711213972,0.020965389672107607,-0.133764158932766
2024-11-28,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_sell,dm02_confirmed_sell,dm02_confirmed_sell,sell,2837,2834,-0.08473441375975725,-0.1405281750778688,0.0001341490857220233,-4.19737793577457,0.007521726916877788,-3.1831658375337866
2024-11-28,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_buy,dm03_price_room_buy,dm03_price_room_buy,buy,2837,2834,-0.07795602234435575,-0.12096927016426581,0.0150009375418397,-0.8109080025292823,0.02904369205307471,-1.7951851989975443
2024-11-28,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_sell,dm03_price_room_sell,dm03_price_room_sell,sell,2837,2834,-0.08315282179047008,-0.13144662018882555,0.012358479820693694,0.1812499863469042,0.021326091406631324,-1.09348869159794
2024-11-28,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_buy,dm04_price_cap_buy,dm04_price_cap_buy,buy,2837,2834,-0.04273208311065628,-0.06665952544527781,0.005575429933496355,-1.090463606555147,0.01781453596235796,0.29368881414939163
2024-11-28,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_sell,dm04_price_cap_sell,dm04_price_cap_sell,sell,2837,2834,-0.07580391275612419,-0.13214251290288204,-0.005297893267301438,-5.218175948396412,0.002438813773277601,-3.775232226938554
2024-11-28,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_buy,dm05_lot_floor_buy,dm05_lot_floor_buy,buy,2837,2834,-0.05870368381000098,-0.08636895441245589,0.008886764375644838,-1.1032311737737035,0.021222851713614634,-0.06812331033014714
2024-11-28,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_sell,dm05_lot_floor_sell,dm05_lot_floor_sell,sell,2837,2834,-0.08488297411028252,-0.14065759921202078,0.0001617610153947624,-4.176055653564027,0.007415127006971352,-3.1646553740445253
