period,formal_column,group,mean,std,icir,ordinary_t,nw_se,nw_t,ci_low,ci_high,positive_fraction,valid_days,stock_days,all_stock_days,daily_mean_n
2024-01,dm11_recent_sell,9,-0.0025368393003114844,0.002970246455702265,-0.8540837732307608,-4.006007990171021,0.0006925358292293209,-3.6631163229988712,-0.0038942095256009534,-0.0011794690750220153,0.13636363636363635,22,6222,6222,282.8181818181818
2024-01,dm11_recent_sell,10,-0.0026399192003466773,0.0027644895310677685,-0.954939120108378,-4.479061498628255,0.0006258697538363519,-4.2180009245772645,-0.003866623917865927,-0.0014132144828274277,0.18181818181818182,22,6226,6226,283.0
2024-01,dm12_persistent_buy,1,-0.0013088793050959014,0.002531084514804271,-0.5171219283434781,-2.425516842452532,0.0006208809570757063,-2.10810025686825,-0.002525805980964286,-9.195262922751706e-05,0.36363636363636365,22,6530,6530,296.8181818181818
2024-01,dm12_persistent_buy,2,-0.0015563658156762716,0.002235152939032823,-0.6963128958637298,-3.2659969805275284,0.000546636040147984,-2.847170148632966,-0.00262777245436632,-0.00048495917698622307,0.22727272727272727,22,5899,5899,268.1363636363636
2024-01,dm12_persistent_buy,3,-0.001827022973515835,0.002468740125673651,-0.7400628986889785,-3.471202683271395,0.0006058356748434421,-3.0157071453211595,-0.003014460896208981,-0.0006395850508226885,0.22727272727272727,22,6218,6218,282.6363636363636
2024-01,dm12_persistent_buy,4,-0.0019066198843045944,0.002531781889778245,-0.7530743039131197,-3.532231583392156,0.0006077855110211804,-3.1369946300647364,-0.003097879485906108,-0.000715360282703081,0.18181818181818182,22,6224,6224,282.90909090909093
2024-01,dm12_persistent_buy,5,-0.0021019776132288493,0.0026523263017569,-0.7925034004437916,-3.7171704391552187,0.0006510530366270283,-3.2285812291403513,-0.0033780415650178247,-0.000825913661439874,0.18181818181818182,22,6223,6223,282.8636363636364
2024-01,dm12_persistent_buy,6,-0.002035066036589979,0.0027602307772525334,-0.7372811191590416,-3.4581549807238248,0.0006923680269941715,-2.939283671756135,-0.003392107369498555,-0.000678024703681403,0.13636363636363635,22,6212,6212,282.3636363636364
2024-01,dm12_persistent_buy,7,-0.002112366369759502,0.002666300742599986,-0.7922461018780924,-3.715963601907683,0.0006446473794684207,-3.2767780294110085,-0.0033758752335176067,-0.0008488575060013976,0.18181818181818182,22,6223,6223,282.8636363636364
2024-01,dm12_persistent_buy,8,-0.0022561387658937824,0.002801529335858865,-0.8053239839454038,-3.7773043060613123,0.0006593239589805287,-3.4218971344258566,-0.0035484137254956187,-0.0009638638062919461,0.2727272727272727,22,6219,6219,282.6818181818182
2024-01,dm12_persistent_buy,9,-0.0026158326415520548,0.0029521402949479274,-0.8860800572481584,-4.156083864982009,0.0007124446310082046,-3.671629383816538,-0.0040122241183281355,-0.0012194411647759738,0.18181818181818182,22,6222,6222,282.8181818181818
