period,formal_column,group,return_percentile,median_return,winsorized_mean,tail_contribution,positive_fraction
2024-02,dm08_adaptive_repeat_buy,7,0.49939535626897313,-0.0004076181827544952,0.0005538904176507593,9.481401948757509e-05,0.5514674806453098
2024-02,dm08_adaptive_repeat_buy,8,0.5049999107155875,-0.0003083328691410814,0.0006627309164471775,0.00015245600480022928,0.5541535427185171
2024-02,dm08_adaptive_repeat_buy,9,0.5012543597098459,-0.00015945030750661078,0.0007537003912137894,0.0003146032502850728,0.5577589684159137
2024-02,dm08_adaptive_repeat_buy,10,0.5029348029407078,-0.00010277273666973175,0.0006702156721984972,1.4662407274914417e-05,0.5514997846018388
2024-02,dm08_adaptive_repeat_sell,1,,,,,
2024-02,dm08_adaptive_repeat_sell,2,0.5084037617015968,-0.0006283451659881826,-0.00013752906773795693,6.0230000232197404e-05,0.5280675551160277
2024-02,dm08_adaptive_repeat_sell,3,0.5046414780293571,-0.004038910433305967,-0.0033993318754178916,8.38507894929346e-05,0.40929304512496456
2024-02,dm08_adaptive_repeat_sell,4,0.4943558134059701,-0.0017702214061657334,0.0004455194398298969,0.001613977793274912,0.4871902917484005
2024-02,dm08_adaptive_repeat_sell,5,0.4793923456920019,-0.0009125340934812468,-6.185661925493929e-05,0.00017818873794283197,0.520555584173695
2024-02,dm08_adaptive_repeat_sell,6,0.489876071087934,-0.0008312680782465979,0.00015392704468057,4.3556303592126544e-05,0.53895291358724
2024-02,dm08_adaptive_repeat_sell,7,0.505995722105299,-5.656042789331517e-05,0.0007742574593876434,0.00012301141269121333,0.5519207693387556
2024-02,dm08_adaptive_repeat_sell,8,0.5002181558177258,-0.00036202064553528073,0.000509064012379826,2.6676622131063117e-05,0.5517447557644526
2024-02,dm08_adaptive_repeat_sell,9,0.5030392844344361,-0.00011576527741799328,0.0006125826277924885,0.00010938855987674646,0.5613105330056508
2024-02,dm08_adaptive_repeat_sell,10,0.4909588307167018,-0.0006858446638290753,0.00017336184336945825,0.00017753952560671456,0.5493387155421242
2024-02,dm09_two_level_buy,1,,,,,
2024-02,dm09_two_level_buy,2,,,,,
2024-02,dm09_two_level_buy,3,0.4984165690631481,-0.005432443522362369,-0.005341653156448501,3.0474866716082882e-05,0.367038814304223
2024-02,dm09_two_level_buy,4,0.5054509249783374,0.004729354543429223,0.005785615582304209,0.00012452755988904017,0.7081440917494689
2024-02,dm09_two_level_buy,5,,,,,
2024-02,dm09_two_level_buy,6,0.548578864218209,-0.003946209806817226,-0.0027569237435751187,0.0007717391404655664,0.4151489294864398
2024-02,dm09_two_level_buy,7,0.4721249204230693,-0.0019374655069196484,-0.000990434871887745,0.00017417635554708907,0.4930176639215307
2024-02,dm09_two_level_buy,8,0.48922595788844275,-0.0008827668388782794,0.00020932715864939121,7.201308502248434e-05,0.5382046056399401
2024-02,dm09_two_level_buy,9,0.4932724033960155,-0.0005167931900630511,0.00031672756977426747,7.165787749224195e-05,0.539941972210175
2024-02,dm09_two_level_buy,10,0.5067379450841049,-6.411634596312777e-05,0.0008501964361634413,0.00017403032933980677,0.5547893635047798
2024-02,dm09_two_level_sell,1,,,,,
2024-02,dm09_two_level_sell,2,,,,,
2024-02,dm09_two_level_sell,3,0.5116937253405427,-0.005641151102460995,-0.005451666169128925,3.903836283917139e-05,0.4157922828078163
2024-02,dm09_two_level_sell,4,0.49579237322598574,0.0019495374757253188,0.0026976139752825025,0.00011593091103927704,0.5913710843137366
2024-02,dm09_two_level_sell,5,,,,,
2024-02,dm09_two_level_sell,6,0.5314477373791222,-0.004822930460771271,-0.003919699253681819,0.0006489153566450391,0.4063573423757817
2024-02,dm09_two_level_sell,7,0.47288411347698306,-0.0021242020676549953,-0.0010211266883762315,9.450995117785343e-05,0.4770015796872835
2024-02,dm09_two_level_sell,8,0.4983897888282246,-0.0006432004055858753,0.0006923809513995004,0.00013247857697184717,0.5537415954191693
2024-02,dm09_two_level_sell,9,0.5017605965337018,-0.00023803588418875866,0.0005535401718506095,6.802543822903965e-05,0.561725097344965
2024-02,dm09_two_level_sell,10,0.4981287229531061,-0.00019373212801659934,0.0005231648447647252,3.223746368484851e-05,0.5493903910281013
2024-02,dm10_excess_cancel_buy,1,,,,,
2024-02,dm10_excess_cancel_buy,2,,,,,
2024-02,dm10_excess_cancel_buy,3,0.4798779574030273,-0.01168927721631272,-0.011552020865528543,1.0422451634344975e-05,0.17072164597919745
2024-02,dm10_excess_cancel_buy,4,0.51203912863275,0.005454435479740638,0.006522383313129728,0.00012967917050845886,0.7325662782501541
2024-02,dm10_excess_cancel_buy,5,0.8154488086812927,-0.0009086603209398914,-0.001069163967030153,0.0070708394264673334,0.5
2024-02,dm10_excess_cancel_buy,6,0.53878409607842,-0.009159629624282638,-0.008653970158915152,9.732448801143459e-05,0.2725288964437901
2024-02,dm10_excess_cancel_buy,7,0.47562443400020277,-0.002726159753989802,-0.0021157486688367986,-0.00037238629394856785,0.44309893664554784
2024-02,dm10_excess_cancel_buy,8,0.48253590149294123,-0.0006058916237711783,0.00013583349174379415,8.258457321323963e-05,0.5290215997246055
2024-02,dm10_excess_cancel_buy,9,0.490699396667867,-0.00041477414767222555,0.0002547331143189968,0.00011405623041682233,0.5475425590338947
2024-02,dm10_excess_cancel_buy,10,0.5043579807456465,-6.418665615052592e-06,0.0008434824288020235,0.0001158790790153303,0.5584609541821008
2024-02,dm10_excess_cancel_sell,1,,,,,
2024-02,dm10_excess_cancel_sell,2,,,,,
2024-02,dm10_excess_cancel_sell,3,0.47955622871033043,-0.010961633462606656,-0.010867463242695979,4.655667625481394e-05,0.20211245094471106
2024-02,dm10_excess_cancel_sell,4,0.5163764618746607,0.005324931655146981,0.006322434293325833,0.00012774338518257994,0.718897948447391
2024-02,dm10_excess_cancel_sell,5,0.6372160900405328,-0.010654158888511261,-0.010098306595619638,0.0007488625334156566,0.1798611111111111
2024-02,dm10_excess_cancel_sell,6,0.5328055549093881,-0.009071919280197505,-0.008484572954812244,9.922732608239628e-05,0.304708894006528
2024-02,dm10_excess_cancel_sell,7,0.46634472114795134,-0.00459643016862352,-0.004091415474564203,-3.95876093961658e-06,0.41954633694775373
2024-02,dm10_excess_cancel_sell,8,0.47655766111452347,-0.000801669947961133,7.082755670049194e-05,0.00013491201124031125,0.5120255889490171
2024-02,dm10_excess_cancel_sell,9,0.48856457334038367,-0.0006380434978898065,0.000304158581840515,0.00013572898256198446,0.5404387468921323
2024-02,dm10_excess_cancel_sell,10,0.4830454769707366,-0.0006333227596446093,0.00011949657571290924,3.529787978851897e-05,0.5453151209863459
2024-02,dm11_recent_buy,1,0.4982993720695376,0.0005606833161308167,0.0008375504854230227,5.7475245822584464e-05,0.5021957532731158
2024-02,dm11_recent_buy,2,0.4927190941587619,-0.0004441061517374963,0.00035736423408288794,5.6165644801239375e-05,0.536445971074362
2024-02,dm11_recent_buy,3,0.5001239451305316,-0.00018134221143344397,0.0004876339919527561,6.334282678310741e-05,0.5505846379852095
2024-02,dm11_recent_buy,4,0.5018434848528218,-5.7161211701576656e-05,0.0005020461461423542,0.00012661604434795537,0.5543947964596563
2024-02,dm11_recent_buy,5,0.49129967896502247,-0.000574406535873273,0.00011068896444471083,5.32064163856284e-05,0.5509987486758003
2024-02,dm11_recent_buy,6,0.5057940361659243,-0.0002797712860711066,0.0006718735019544904,9.219844488910268e-05,0.5555622225383197
2024-02,dm11_recent_buy,7,0.5013139419958255,-0.0003971447043933485,0.0005633255401228134,0.0001398411013256685,0.5605018948280229
2024-02,dm11_recent_buy,8,0.5031801003176435,-0.0004672248182008065,0.0006213955179856181,0.00014739604330753654,0.5635526499195096
2024-02,dm11_recent_buy,9,0.4996678360890472,-0.000453389747167617,0.0005100980347188539,0.00018694271221341362,0.5515100970961221
2024-02,dm11_recent_buy,10,0.5075390659229356,7.480509550871576e-05,0.000930613046639332,8.296082610073364e-05,0.5552697188205331
2024-02,dm11_recent_sell,1,0.5078994834195997,0.000985257866475812,0.0012458392276197938,6.466037674756676e-05,0.508326560957942
2024-02,dm11_recent_sell,2,0.5059489088228474,5.604666583961526e-05,0.0008138035820919608,0.00018208259347057162,0.5571214079913928
2024-02,dm11_recent_sell,3,0.4949377989132854,-0.0004809080978868933,0.0003930733554811828,5.518144956063148e-05,0.5395195432256555
2024-02,dm11_recent_sell,4,0.5091695000830315,-6.548769577498318e-05,0.0007860611651891364,0.00011324071230192033,0.5588531366508079
2024-02,dm11_recent_sell,5,0.4968005359491029,-0.0005800331294683972,0.0005106780579301755,9.329882326531288e-05,0.5479339049609792
2024-02,dm11_recent_sell,6,0.5016031476258802,-0.00023707522083618409,0.000521844876280237,6.56301237995422e-05,0.5539215597213416
2024-02,dm11_recent_sell,7,0.491986001077856,-0.0004187897996510241,0.00011886310250322988,8.068680614449455e-05,0.5522570666965984
2024-02,dm11_recent_sell,8,0.4976430464151519,-0.00031660720574142227,0.0003683102360406334,8.901313425876685e-06,0.557701612939204
2024-02,dm11_recent_sell,9,0.4969285149388858,-0.0006814970458738134,0.0003929988695539312,0.00020187121319179487,0.5510222939521701
2024-02,dm11_recent_sell,10,0.4988501718171559,-0.0005036330361418151,0.00044157222168554123,0.00014054651156159427,0.554305743417663
2024-02,dm12_persistent_buy,1,0.49829683849444795,0.000510945542066114,0.000862557235579363,3.5670585907953145e-05,0.49583447598521657
2024-02,dm12_persistent_buy,2,0.49710563160159976,-0.0002734113945592235,0.0005292010659620573,4.863280022850473e-05,0.5451571131368437
2024-02,dm12_persistent_buy,3,0.4977259144778711,-0.00019693823659755472,0.0004425987635837306,6.742191169792157e-05,0.5508395478081968
2024-02,dm12_persistent_buy,4,0.5001314781180841,-0.0001016373910398216,0.0004240442359801111,0.00015397967285124114,0.5525000838467966
2024-02,dm12_persistent_buy,5,0.4998434707377113,-0.0003373874468059849,0.000517026885145926,0.0001548421406012605,0.5564220778143537
2024-02,dm12_persistent_buy,6,0.5036522718162637,-0.00037175617051425175,0.0005688830524820261,9.4951382540691e-05,0.5520360480123901
2024-02,dm12_persistent_buy,7,0.5001624449327468,-0.0004890203496276076,0.0005376748592451316,9.815928167704896e-05,0.556248210848262
2024-02,dm12_persistent_buy,8,0.5003704563098028,-0.00044794771975803505,0.00041051474582300373,8.121043667369594e-05,0.5565037841822809
2024-02,dm12_persistent_buy,9,0.5028450080606531,-0.00033959836374914586,0.0005663259442155266,0.00014554467002198082,0.5580987337452276
2024-02,dm12_persistent_buy,10,0.5016911445133718,-7.717673286986582e-05,0.000736100670693024,0.0001258944795134318,0.5573765885429904
2024-02,dm12_persistent_sell,1,0.5116136065191185,0.0010331582213844745,0.00139592198149843,0.00010007733822029498,0.51679326611002
2024-02,dm12_persistent_sell,2,0.5000696073101626,2.5338774827488032e-05,0.0007123392205978044,8.252474905565282e-05,0.5479215960975377
2024-02,dm12_persistent_sell,3,0.4962921791849858,-0.00040561207771066344,0.00042640375457404426,0.0001338794547876049,0.5440147357341554
2024-02,dm12_persistent_sell,4,0.5046302768288655,-0.00011750311982691533,0.0006391319341680689,5.2496108750681414e-05,0.5517892169273357
2024-02,dm12_persistent_sell,5,0.5024438661706233,-0.00016358700576534583,0.0005776050835474086,0.00010852572402863876,0.5538014067917518
2024-02,dm12_persistent_sell,6,0.505333196055775,-5.9199465853732035e-05,0.0007807655654319849,0.00017136422063383176,0.5567459441902533
2024-02,dm12_persistent_sell,7,0.49951070189596897,-0.0002918538220175256,0.00043772980220433235,6.342711491296373e-05,0.5539185728779278
2024-02,dm12_persistent_sell,8,0.49945554733857567,-0.0005644188837627037,0.0002678728099732051,7.183355345256286e-05,0.5612318519846846
2024-02,dm12_persistent_sell,9,0.49279164161476413,-0.0007804585751781002,0.0001903443200025348,6.818056581036289e-05,0.5422994859617066
2024-02,dm12_persistent_sell,10,0.4890974186497737,-0.000816888969449799,0.0001425484331730052,0.00015430221427760476,0.5528889625282767
2024-03,dm01_exact_buy,1,0.4932974324668416,-0.0005108191034648435,0.00018503947733686683,0.00012603613845300373,0.4805268774065705
2024-03,dm01_exact_buy,2,0.5049309409919481,-0.0002559424905797023,0.0004708494349145802,0.00012172064641637005,0.5195885079980531
2024-03,dm01_exact_buy,3,0.5019009734739438,-0.00030332421935109447,0.0004922355324833688,0.0001979805120697115,0.5033982652818769
2024-03,dm01_exact_buy,4,0.5050182207843843,-0.00019494717334905026,0.00047204715345327777,9.782690364192359e-05,0.512696882327303
2024-03,dm01_exact_buy,5,0.4995377938502782,-0.0003567044298679521,0.00039595996136650895,0.00013333011998398154,0.5103352468975543
2024-03,dm01_exact_buy,6,0.5009285133102873,-0.0003250267921548028,0.0004484825963526974,7.823205735221851e-05,0.5025254880891643
2024-03,dm01_exact_buy,7,0.498884466137276,-0.00044663213872932406,0.0004610491831651076,9.895691095048099e-05,0.4884097606079473
2024-03,dm01_exact_buy,8,0.49585423749690466,-0.00042113282240064363,0.0003275687462035268,0.00012050942014384725,0.4892582324198352
2024-03,dm01_exact_buy,9,0.49402076378556053,-0.0003846020818512861,0.00031002513234420413,0.00016138009590378855,0.48124286590317233
2024-03,dm01_exact_buy,10,0.5073895375248373,-0.0001211477236061631,0.0006062299689014094,0.00012639197728435945,0.4960625299382525
2024-03,dm01_exact_sell,1,0.5085900485666928,-0.0003181663099963732,0.0006260466611959703,0.0001674469329167224,0.49667555752882064
2024-03,dm01_exact_sell,2,0.5060251001016908,-0.0002255407782798271,0.0004993816265924578,0.00012168264405350495,0.5137147196058578
2024-03,dm01_exact_sell,3,0.4997627899062211,-0.00029623652525471273,0.0002738348928008513,0.00011891758036458861,0.5030590665455639
2024-03,dm01_exact_sell,4,0.49997607534921085,-0.00039530018119039126,0.00048274114313075304,0.00016084893761858366,0.5021237239742996
2024-03,dm01_exact_sell,5,0.4995031016484591,-0.0003627909412532041,0.0004940226332224758,8.265105551847547e-05,0.500094504209046
2024-03,dm01_exact_sell,6,0.4979323942364469,-0.00042257172328821887,0.0003899644339641596,0.00015025318796679703,0.4981613919654138
2024-03,dm01_exact_sell,7,0.4974806470215822,-0.0003720631669179073,0.00039530864021938996,0.00015355555647069346,0.49449699643029377
2024-03,dm01_exact_sell,8,0.4981600839571933,-0.00040561331646034776,0.0003376810865912932,5.9052918101434026e-05,0.49772408471452706
2024-03,dm01_exact_sell,9,0.497944298656519,-0.0003872873204032602,0.00037545847706145545,0.0001443270552363867,0.4933711583789167
2024-03,dm01_exact_sell,10,0.4964140606740901,-0.0003798513767168692,0.00029573624066844736,0.00010345889003976677,0.48468287609525534
2024-03,dm02_confirmed_buy,1,0.49319476218389946,-0.0005152873134705292,0.00018289589024596248,0.00012603613845300373,0.48035861222063747
2024-03,dm02_confirmed_buy,2,0.5049868511435051,-0.000252380686663273,0.0004698106026058183,0.00012068892373891646,0.51992444588687
2024-03,dm02_confirmed_buy,3,0.5019917477412635,-0.0003052990478872229,0.0004967226843347086,0.000198312380301317,0.503230000095944
2024-03,dm02_confirmed_buy,4,0.5049532112498369,-0.00019494717334905026,0.0004666800455018871,9.792442972995032e-05,0.512696882327303
2024-03,dm02_confirmed_buy,5,0.499553412978005,-0.00035811320662502776,0.00039958418134926056,0.0001338697441946684,0.5107174111150815
2024-03,dm02_confirmed_buy,6,0.5010491194368408,-0.0003256731431364206,0.0004510946410223312,7.833276991898057e-05,0.5023070929096092
2024-03,dm02_confirmed_buy,7,0.4984435884920541,-0.00045862381351034564,0.0004466220019052708,9.895691095048087e-05,0.4882414954220142
2024-03,dm02_confirmed_buy,8,0.49603109878585966,-0.0004183464410830464,0.00033731451076792564,0.00012050942014384717,0.48892050867785625
2024-03,dm02_confirmed_buy,9,0.4939951110784432,-0.0003928347733874473,0.0003091119890337377,0.00016140439952949857,0.48137716626296684
2024-03,dm02_confirmed_buy,10,0.507561102727787,-0.0001118677585375776,0.0006097267507758618,0.00012638977063558792,0.4962657516240801
2024-03,dm02_confirmed_sell,1,0.5085900485666928,-0.0003181663099963732,0.0006260466611959703,0.0001674469329167224,0.49667555752882064
2024-03,dm02_confirmed_sell,2,0.5061623737698325,-0.00022486176375632487,0.0005023075799792991,0.00012168264405350495,0.5137147196058578
2024-03,dm02_confirmed_sell,3,0.499619530117502,-0.00030137339786923654,0.0002726938756633045,0.00011893940602469793,0.5029328550052304
2024-03,dm02_confirmed_sell,4,0.49987567764978413,-0.00039701160035402047,0.00047660890948679165,0.00015416963694400953,0.5020810693967748
2024-03,dm02_confirmed_sell,5,0.49967687190175003,-0.00034302467371771783,0.0004976981613858182,8.942731297359207e-05,0.500441722143562
2024-03,dm02_confirmed_sell,6,0.4977672825933698,-0.00043080232725125516,0.0003881848168568349,0.0001504029860135091,0.49801265599037975
2024-03,dm02_confirmed_sell,7,0.49761520950105026,-0.00037608112690272016,0.00040062261609477394,0.00015354379158464935,0.4944841929136236
2024-03,dm02_confirmed_sell,8,0.4981668431342061,-0.00040817042752826547,0.0003360883556043105,5.8955234749305e-05,0.4975664654692543
2024-03,dm02_confirmed_sell,9,0.4978854292079509,-0.00038702203609784834,0.0003729639955703509,0.00014434157641429114,0.4935825723791999
2024-03,dm02_confirmed_sell,10,0.4964498880604382,-0.0003745657761858497,0.00029725388606502705,0.00010347896476845058,0.48464682017974153
2024-03,dm03_price_room_buy,1,,,,,
2024-03,dm03_price_room_buy,2,0.5079244539580465,-0.00023508025336314126,0.0004085071793046304,0.0001262389081670285,0.5089536192923964
2024-03,dm03_price_room_buy,3,0.4683386667225894,-0.001003161513942842,-0.0005961521833024319,9.764484708221401e-05,0.4457290100292112
2024-03,dm03_price_room_buy,4,0.5020964143754313,-0.0003609070065434935,0.0005517023815543656,0.0002316063354730077,0.50838743262597
2024-03,dm03_price_room_buy,5,0.4938843372998526,-0.0004226258855540288,0.00028125393714666666,3.05163215929053e-05,0.4911081766414269
2024-03,dm03_price_room_buy,6,0.49552176122959546,-0.0004356735020919965,0.0003478796014703995,9.363200794226601e-05,0.4938767287502342
2024-03,dm03_price_room_buy,7,0.49947746963651435,-0.00036466213978137666,0.00045427294139350783,0.00010025687695970436,0.496851996680942
2024-03,dm03_price_room_buy,8,0.497322385622298,-0.00040334527391390154,0.00047317302597329585,0.00016057889443660367,0.49811293034505333
2024-03,dm03_price_room_buy,9,0.4976921573676992,-0.00039778989519036916,0.00047473695100117935,9.92330277293508e-05,0.484362958370114
2024-03,dm03_price_room_buy,10,0.4965529441867164,-0.00034845218838778065,0.0004731319243888378,0.00015028504965638957,0.48743776923185
2024-03,dm03_price_room_sell,1,0.5383191003088319,-0.013139801375095517,-0.013099313945378483,0.00016646233078106316,0.027522935779816515
2024-03,dm03_price_room_sell,2,0.5038770691178054,-0.00035380997376233917,0.00017279265456290774,5.323735567795964e-05,0.506265988414259
2024-03,dm03_price_room_sell,3,0.4941381358460886,-0.00207953276308363,-0.000375832574481859,0.0004861443319140668,0.4123261957296455
2024-03,dm03_price_room_sell,4,0.4918653036197189,-0.0005106338131909734,0.00026603086177269097,0.00013137075807893864,0.48746683202321384
2024-03,dm03_price_room_sell,5,0.49573314740482727,-0.00036541656290010156,0.00026491521090870636,0.00011124740068691509,0.4997633021526148
2024-03,dm03_price_room_sell,6,0.49974815969695413,-0.00034791778793921306,0.0005249665181639337,0.0001586382576082267,0.5028064674740588
2024-03,dm03_price_room_sell,7,0.4945305109423376,-0.00043945181258943036,0.00034838295098049774,7.779399704429136e-05,0.4886410421936687
2024-03,dm03_price_room_sell,8,0.49684325250315775,-0.00043959680932478156,0.0005073976589073478,0.00023267070910991782,0.49758411548780546
2024-03,dm03_price_room_sell,9,0.49571691385063316,-0.00040594151356670993,0.0004944928956976144,9.329930668646522e-05,0.48553704388303925
2024-03,dm03_price_room_sell,10,0.5042064084405309,-0.0001696358371931045,0.0006470521650612471,0.00012135940943277527,0.4962681887883953
2024-03,dm04_price_cap_buy,1,0.4909451614040696,-0.000607134527627324,0.00018370202624035453,9.106673324891714e-05,0.4788268834587831
2024-03,dm04_price_cap_buy,2,0.5039259526793236,-0.00032413877021798224,0.0005506820095308653,0.00018844641714732958,0.5138869677116473
2024-03,dm04_price_cap_buy,3,0.5051964043478891,-0.0002214542236717576,0.0005704162833523,0.00013399119458169513,0.5143100894340292
2024-03,dm04_price_cap_buy,4,0.5063147459628267,-0.00018768897916221229,0.0005564775610087526,0.0001179250860300373,0.5156705589525423
2024-03,dm04_price_cap_buy,5,0.4974135348789565,-0.00046637170228201014,0.0003514715870056849,0.00015954466255946385,0.4980870080297084
2024-03,dm04_price_cap_buy,6,0.5020204067157928,-0.0003078161238273245,0.00040012026047079295,9.639770515246483e-05,0.50600716247104
2024-03,dm04_price_cap_buy,7,0.49422868675495274,-0.0004652170504233367,0.00026767939595499345,0.00011220299095603666,0.4873426981942736
2024-03,dm04_price_cap_buy,8,0.4984646650580257,-0.00035000774226042646,0.0003328860501653264,7.959659786882219e-05,0.49124660209311494
2024-03,dm04_price_cap_buy,9,0.49028001856435066,-0.0005301207963163558,0.00025344018270984797,0.00017196759633825664,0.4749086470858435
2024-03,dm04_price_cap_buy,10,0.5129031356806592,-5.875583748056401e-05,0.0007012656616132324,0.00011141799960732574,0.5036838851936304
2024-03,dm04_price_cap_sell,1,0.5090264016644162,-0.00034378427827459957,0.00066224089909528,0.0002085950658379515,0.49686827830833286
2024-03,dm04_price_cap_sell,2,0.5075013287186534,-0.0001705696223972092,0.0006431196009136733,9.680344515834464e-05,0.5125196686450202
2024-03,dm04_price_cap_sell,3,0.4977589257496622,-0.00034979823471632213,0.00032044605867983904,0.0001366637799031127,0.49947718286970105
2024-03,dm04_price_cap_sell,4,0.505219764673704,-0.0002736106229438455,0.0005632475554732288,0.00010816023453021085,0.5129784168257925
2024-03,dm04_price_cap_sell,5,0.4954909731992707,-0.00048775168923843274,0.00035389713367910673,0.00011759683360688498,0.49489010780433595
2024-03,dm04_price_cap_sell,6,0.4964934329178485,-0.0003688244803039425,0.00034152130186480356,0.00014653475725178724,0.4940920988263004
2024-03,dm04_price_cap_sell,7,0.498523894472092,-0.0004164481491350223,0.00043508892572008433,0.00012535494293188236,0.4956032310135885
2024-03,dm04_price_cap_sell,8,0.4999665803082903,-0.0003083044428652841,0.0003443564829024875,0.00011967329461735284,0.5011089759392071
2024-03,dm04_price_cap_sell,9,0.49493515477522765,-0.0004096379374706881,0.00024187943133122821,7.393732085945376e-05,0.48714941797543637
2024-03,dm04_price_cap_sell,10,0.4968870813668121,-0.00035011751911597145,0.0002653868189942809,0.00012923762138052352,0.48940311441485834
2024-03,dm05_lot_floor_buy,1,0.49246306433844034,-0.0005084408276536244,0.00016168982996471202,0.0001237809991686091,0.47896953365597394
2024-03,dm05_lot_floor_buy,2,0.5037573963855433,-0.00031265689854071386,0.0004399448518030915,0.00011723227234795898,0.5204256612446075
2024-03,dm05_lot_floor_buy,3,0.5045167261386694,-0.00023655455902927782,0.0005701668799951611,0.00019947886337450148,0.5041273052135881
2024-03,dm05_lot_floor_buy,4,0.5032746451533886,-0.00023160939438415,0.00038136693298730824,8.68468158757397e-05,0.5114409779395787
2024-03,dm05_lot_floor_buy,5,0.501346886507165,-0.0003461670091758192,0.0005018532717216546,0.00017757302190541175,0.5112486501268597
2024-03,dm05_lot_floor_buy,6,0.5002234967836872,-0.00034556687922367884,0.0003999598648394113,4.9673425964798844e-05,0.5025504354521977
2024-03,dm05_lot_floor_buy,7,0.5004397197655858,-0.00044216406957043296,0.0005264034369529968,0.00010419781920016378,0.4904771670227196
2024-03,dm05_lot_floor_buy,8,0.49317429035262855,-0.0004632057086553681,0.00024697647588169276,0.00011416805046260607,0.48481541222502916
2024-03,dm05_lot_floor_buy,9,0.49418073755035874,-0.00036371388425478413,0.00030663044053233545,0.00015793502278052613,0.4837673352373157
2024-03,dm05_lot_floor_buy,10,0.5083747211285109,-0.00011055445770203316,0.0006339001038291466,0.00013158315941592968,0.4962260510577857
2024-03,dm05_lot_floor_sell,1,0.5074098563357801,-0.00033827219719792653,0.0005841585789007616,0.0001634630999016459,0.49501916405884505
2024-03,dm05_lot_floor_sell,2,0.5071130462744737,-0.0002078047380816797,0.000551251244668048,0.0001267013336256834,0.5148831467821386
2024-03,dm05_lot_floor_sell,3,0.5000860215217287,-0.0003194883238834201,0.00029605645400252584,0.00013272471678701654,0.5032794069853962
2024-03,dm05_lot_floor_sell,4,0.49997248633045244,-0.00035244481101453004,0.00047033189675090004,0.00015123103042227718,0.502859003842198
2024-03,dm05_lot_floor_sell,5,0.49824276778588356,-0.0003767426211888953,0.00044004292889804125,9.204848424003683e-05,0.4996815703718374
2024-03,dm05_lot_floor_sell,6,0.4982611760391959,-0.0004228222323520899,0.000407552931161443,0.00014321416595188143,0.49635716090109483
2024-03,dm05_lot_floor_sell,7,0.49727631568441133,-0.00040828302585789656,0.0003817540014874417,0.00014210284414435792,0.49432906740495597
2024-03,dm05_lot_floor_sell,8,0.499847611014403,-0.0003647235086759671,0.0003703585865838109,6.493562786643681e-05,0.4989268295061261
2024-03,dm05_lot_floor_sell,9,0.4964647479920236,-0.0004098892227362599,0.00036427621806932455,0.0001494055992347221,0.4922045760184862
2024-03,dm05_lot_floor_sell,10,0.4971019628323771,-0.0003671631738968345,0.0003037740785367148,9.639531852951329e-05,0.4865320156913715
2024-03,dm06_soft_under_buy,1,0.49135875290150627,-0.0005430602237751782,0.000122304869051654,0.0001237749685981297,0.47766338157355775
2024-03,dm06_soft_under_buy,2,0.506964468632504,-0.00022613342735056902,0.0005317215253595067,0.00012457078526508067,0.5226495233479359
2024-03,dm06_soft_under_buy,3,0.5002882150517317,-0.0003402519844169478,0.00045679510671611394,0.0001958007933162544,0.5011907154611539
2024-03,dm06_soft_under_buy,4,0.5061040946530654,-0.00015470313646144475,0.0005008430922361533,0.00010022873076549905,0.5140230316734044
2024-03,dm06_soft_under_buy,5,0.5007503717463466,-0.00034831401835606045,0.00042569039122898465,0.00012719995870485475,0.5112387582456035
2024-03,dm06_soft_under_buy,6,0.4998149707057131,-0.0003384584421917083,0.00042368982178499275,8.412458490683943e-05,0.5023555211350794
2024-03,dm06_soft_under_buy,7,0.5001511644575982,-0.0004143443427452347,0.0004897468491145193,9.852030977500817e-05,0.489934990406733
2024-03,dm06_soft_under_buy,8,0.49404558202684806,-0.0004559171248151544,0.00028105028349183095,0.00012052185438690434,0.48698130325426814
2024-03,dm06_soft_under_buy,9,0.49453934407361966,-0.00039093024622052113,0.00031835083346256943,0.0001619089153145842,0.48194673576545566
2024-03,dm06_soft_under_buy,10,0.5077087856829814,-0.00010594610702966782,0.0006183324752188558,0.00012584443847992458,0.49602875840445615
2024-03,dm06_soft_under_sell,1,0.5079073933383228,-0.0003306322873541511,0.000604580697468517,0.00016563872956148253,0.4953550977456546
2024-03,dm06_soft_under_sell,2,0.5059385328193725,-0.00023652825680141123,0.0005090311485266428,0.00012776859248429963,0.5133645621238634
2024-03,dm06_soft_under_sell,3,0.5006381665216316,-0.0002906663662580189,0.00028662305014710165,0.00012407039355278657,0.5044569482709532
2024-03,dm06_soft_under_sell,4,0.4998007110608705,-0.00038606368171091257,0.0004767607024430431,0.00015598030660444128,0.5014440912909313
2024-03,dm06_soft_under_sell,5,0.49935721876388817,-0.00034776976066283475,0.000495296515554223,9.004224224535976e-05,0.5010698498044084
2024-03,dm06_soft_under_sell,6,0.4978524758864691,-0.0004012624883742168,0.0003866903163962783,0.00014072825381107433,0.49735495530352414
2024-03,dm06_soft_under_sell,7,0.4972873812125269,-0.00038101584079577205,0.0003939476616639958,0.0001515062742668993,0.4943720623450837
2024-03,dm06_soft_under_sell,8,0.49853846959192927,-0.00039837762854319107,0.00034042774025378256,5.918020103268853e-05,0.4984106003309437
2024-03,dm06_soft_under_sell,9,0.49775208438959834,-0.00038795236480690257,0.0003724284941864311,0.0001440429732215152,0.493226592514946
